id,num,img,position
1324,1,DSC07279,"(5133.76318359375, 232.22323608398438)"
1325,3,DSC07279,"(3356.132080078125, 233.1797637939453)",DSC07280,"(3229.653076171875, 1427.39697265625)",DSC07281,"(2975.220703125, 2707.405029296875)"
1326,3,DSC07279,"(3312.638427734375, 225.92068481445312)",DSC07280,"(3185.95361328125, 1420.1219482421875)",DSC07281,"(2928.684326171875, 2699.596435546875)"
1327,3,DSC07279,"(3590.899169921875, 219.77854919433594)",DSC07280,"(3471.35693359375, 1423.2364501953125)",DSC07281,"(3216.5859375, 2709.091552734375)"
1328,3,DSC07279,"(3361.032470703125, 200.97422790527344)",DSC07280,"(3236.227294921875, 1393.9635009765625)",DSC07281,"(2980.48583984375, 2673.348388671875)"
1329,3,DSC07279,"(3251.697509765625, 202.48362731933594)",DSC07280,"(3124.714111328125, 1391.55517578125)",DSC07281,"(2867.58837890625, 2668.8046875)"
1330,3,DSC07279,"(4251.89208984375, 188.6376190185547)",DSC07280,"(4147.58251953125, 1415.7174072265625)",DSC07281,"(3899.58203125, 2706.263671875)"
1331,3,DSC07279,"(3599.673095703125, 181.75131225585938)",DSC07280,"(3479.7822265625, 1383.382080078125)",DSC07281,"(3226.720458984375, 2664.71533203125)"
1332,3,DSC07279,"(3946.046142578125, 180.9823455810547)",DSC07280,"(3835.23876953125, 1398.4542236328125)",DSC07281,"(3584.12890625, 2686.68896484375)"
1333,3,DSC07279,"(3522.37841796875, 175.89739990234375)",DSC07280,"(3400.9609375, 1374.010498046875)",DSC07281,"(3147.355224609375, 2655.10205078125)"
1334,3,DSC07279,"(3483.947021484375, 170.7843017578125)",DSC07280,"(3362.7177734375, 1367.156494140625)",DSC07281,"(3108.470947265625, 2647.279296875)"
1335,3,DSC07279,"(3371.68115234375, 163.78738403320312)",DSC07280,"(3248.597900390625, 1354.2928466796875)",DSC07281,"(2992.466064453125, 2634.335205078125)"
1336,3,DSC07279,"(3758.295654296875, 160.8944549560547)",DSC07280,"(3644.030517578125, 1368.482421875)",DSC07281,"(3389.69482421875, 2653.7109375)"
1337,3,DSC07279,"(3719.200439453125, 158.1286163330078)",DSC07280,"(3603.40283203125, 1361.4864501953125)",DSC07281,"(3351.203369140625, 2646.88671875)"
1338,3,DSC07279,"(3911.321533203125, 153.08706665039062)",DSC07280,"(3799.836181640625, 1364.9632568359375)",DSC07281,"(3551.4404296875, 2654.36865234375)"
1339,3,DSC07279,"(4137.60595703125, 150.41018676757812)",DSC07280,"(4034.447021484375, 1370.632080078125)",DSC07281,"(3786.047119140625, 2659.530029296875)"
1340,2,DSC07279,"(5935.7666015625, 1462.7724609375)",DSC07280,"(5788.111328125, 2800.136474609375)"
1341,2,DSC07279,"(5861.6416015625, 1454.7763671875)",DSC07280,"(5711.8515625, 2796.12939453125)"
1342,2,DSC07279,"(5897.73291015625, 1435.6766357421875)",DSC07280,"(5744.7802734375, 2772.35302734375)"
1343,2,DSC07279,"(5782.66162109375, 1418.07275390625)",DSC07280,"(5637.94140625, 2751.999267578125)"
1344,1,DSC07279,"(5507.23486328125, 1397.7662353515625)"
1345,2,DSC07279,"(5386.3681640625, 1394.52685546875)",DSC07280,"(5236.62841796875, 2714.697509765625)"
1346,2,DSC07279,"(5343.53955078125, 1395.4251708984375)",DSC07280,"(5196.4375, 2713.58544921875)"
1347,2,DSC07279,"(5974.17529296875, 1385.77001953125)",DSC07280,"(5830.14990234375, 2728.103271484375)"
1348,3,DSC07279,"(5272.3642578125, 1358.8380126953125)",DSC07280,"(5122.58056640625, 2672.96044921875)",DSC07281,"(4861.09130859375, 3980.67431640625)"
1349,3,DSC07279,"(5232.23828125, 1329.6544189453125)",DSC07280,"(5084.19482421875, 2644.8154296875)",DSC07281,"(4821.478515625, 3951.88623046875)"
1350,3,DSC07279,"(5036.90673828125, 1328.75439453125)",DSC07280,"(4883.55517578125, 2637.038330078125)",DSC07281,"(4620.59228515625, 3945.752685546875)"
1351,3,DSC07279,"(5150.99755859375, 1323.182373046875)",DSC07280,"(5000.40966796875, 2631.658447265625)",DSC07281,"(4742.33544921875, 3939.8349609375)"
1352,3,DSC07279,"(5355.423828125, 1318.06005859375)",DSC07280,"(5207.25390625, 2633.85693359375)",DSC07281,"(4947.744140625, 3946.47119140625)"
1353,3,DSC07279,"(5112.046875, 1314.125244140625)",DSC07280,"(4961.8896484375, 2619.37451171875)",DSC07281,"(4696.57666015625, 3928.59228515625)"
1354,3,DSC07279,"(4922.056640625, 1294.807861328125)",DSC07280,"(4769.0966796875, 2596.736328125)",DSC07281,"(4506.33642578125, 3902.835693359375)"
1355,3,DSC07279,"(4688.87646484375, 1293.7781982421875)",DSC07280,"(4534.0546875, 2585.144287109375)",DSC07281,"(4272.31787109375, 3888.54443359375)"
1356,3,DSC07279,"(4341.37548828125, 1290.586669921875)",DSC07280,"(4181.1533203125, 2571.13916015625)",DSC07281,"(3921.192626953125, 3866.517333984375)"
1357,3,DSC07279,"(5076.7333984375, 1286.0994873046875)",DSC07280,"(4926.30224609375, 2591.471435546875)",DSC07281,"(4667.71630859375, 3897.8642578125)"
1358,3,DSC07279,"(4609.56591796875, 1285.4765625)",DSC07280,"(4454.5546875, 2576.41552734375)",DSC07281,"(4191.4912109375, 3878.111328125)"
1359,3,DSC07279,"(5038.53076171875, 1280.1328125)",DSC07280,"(4887.478515625, 2587.347900390625)",DSC07281,"(4626.67138671875, 3893.661376953125)"
1360,3,DSC07279,"(4844.36083984375, 1280.190185546875)",DSC07280,"(4692.8095703125, 2578.819580078125)",DSC07281,"(4428.869140625, 3882.737548828125)"
1361,3,DSC07279,"(4722.09423828125, 1273.8031005859375)",DSC07280,"(4567.99853515625, 2567.915283203125)",DSC07281,"(4306.541015625, 3870.354736328125)"
1362,3,DSC07279,"(4531.52392578125, 1270.5335693359375)",DSC07280,"(4375.03564453125, 2560.845703125)",DSC07281,"(4111.64013671875, 3859.385498046875)"
1363,1,DSC07279,"(4963.53759765625, 1272.0936279296875)"
1364,3,DSC07279,"(4496.50439453125, 1269.4774169921875)",DSC07280,"(4339.57470703125, 2554.529052734375)",DSC07281,"(4075.321044921875, 3852.968994140625)"
1365,3,DSC07279,"(4687.98291015625, 1266.6590576171875)",DSC07280,"(4533.91943359375, 2557.85302734375)",DSC07281,"(4270.9287109375, 3859.576416015625)"
1366,3,DSC07279,"(5319.5576171875, 1264.0506591796875)",DSC07280,"(5174.94921875, 2578.890380859375)",DSC07281,"(4913.9150390625, 3886.774169921875)"
1367,3,DSC07279,"(4457.80126953125, 1262.165283203125)",DSC07280,"(4299.9560546875, 2545.904052734375)",DSC07281,"(4037.965576171875, 3845.071044921875)"
1368,3,DSC07279,"(4571.64599609375, 1256.934326171875)",DSC07280,"(4417.40380859375, 2544.914306640625)",DSC07281,"(4153.33056640625, 3845.0546875)"
1369,2,DSC07279,"(5226.67529296875, 1255.429931640625)",DSC07280,"(5087.66357421875, 2561.57763671875)"
1370,3,DSC07279,"(4767.29345703125, 1252.7935791015625)",DSC07280,"(4614.4521484375, 2546.868896484375)",DSC07281,"(4352.1376953125, 3850.27880859375)"
1371,3,DSC07279,"(5001.29541015625, 1250.530029296875)",DSC07280,"(4853.4423828125, 2554.245849609375)",DSC07281,"(4593.13916015625, 3861.056396484375)"
1372,3,DSC07279,"(4300.23095703125, 1248.406494140625)",DSC07280,"(4143.07275390625, 2525.844970703125)",DSC07281,"(3877.85693359375, 3828.592529296875)"
1373,3,DSC07279,"(4923.4130859375, 1244.6666259765625)",DSC07280,"(4774.90966796875, 2544.077880859375)",DSC07281,"(4511.79541015625, 3848.24853515625)"
1374,3,DSC07279,"(4648.84521484375, 1240.8221435546875)",DSC07280,"(4495.41748046875, 2531.347900390625)",DSC07281,"(4233.291015625, 3832.361083984375)"
1375,3,DSC07279,"(5356.9111328125, 1238.0821533203125)",DSC07280,"(5208.85498046875, 2558.158203125)",DSC07281,"(4952.69287109375, 3866.666015625)"
1376,3,DSC07279,"(4888.1689453125, 1236.951904296875)",DSC07280,"(4738.7822265625, 2534.9375)",DSC07281,"(4477.55224609375, 3839.239501953125)"
1377,3,DSC07279,"(4147.95654296875, 1233.60546875)",DSC07280,"(3989.531494140625, 2507.652099609375)",DSC07281,"(3726.00341796875, 3803.943603515625)"
1378,3,DSC07279,"(4848.6318359375, 1231.3729248046875)",DSC07280,"(4698.046875, 2528.3291015625)",DSC07281,"(4438.1494140625, 3832.502197265625)"
1379,3,DSC07279,"(4804.8291015625, 1230.4412841796875)",DSC07280,"(4655.26220703125, 2526.0029296875)",DSC07281,"(4393.0888671875, 3828.60498046875)"
1380,2,DSC07279,"(3870.851806640625, 1226.1015625)",DSC07280,"(3710.454345703125, 2486.75732421875)"
1381,3,DSC07279,"(4960.12548828125, 1222.002197265625)",DSC07280,"(4815.06787109375, 2521.12109375)",DSC07281,"(4553.00439453125, 3826.559326171875)"
1382,3,DSC07279,"(4729.27734375, 1223.2205810546875)",DSC07280,"(4578.76171875, 2517.14306640625)",DSC07281,"(4316.044921875, 3821.694091796875)"
1383,3,DSC07279,"(4695.201171875, 1216.8060302734375)",DSC07280,"(4543.130859375, 2508.00439453125)",DSC07281,"(4280.361328125, 3810.471923828125)"
1384,3,DSC07279,"(4263.72705078125, 1216.4151611328125)",DSC07280,"(4107.91796875, 2495.01708984375)",DSC07281,"(3843.343505859375, 3796.1416015625)"
1385,1,DSC07279,"(3801.518310546875, 1217.6710205078125)"
1386,3,DSC07279,"(5079.64453125, 1208.0169677734375)",DSC07280,"(4934.212890625, 2512.267578125)",DSC07281,"(4674.2099609375, 3818.00634765625)"
1387,3,DSC07279,"(4151.462890625, 1204.845458984375)",DSC07280,"(3992.414794921875, 2476.53369140625)",DSC07281,"(3728.79345703125, 3771.5849609375)"
1388,1,DSC07279,"(5458.390625, 1203.2952880859375)"
1389,3,DSC07279,"(5713.69287109375, 1202.5352783203125)",DSC07280,"(5576.36474609375, 2528.640869140625)",DSC07281,"(5322.34619140625, 3845.421630859375)"
1390,1,DSC07279,"(4380.96240234375, 1201.6781005859375)"
1391,1,DSC07279,"(3685.30517578125, 1202.34716796875)"
1392,3,DSC07279,"(4771.11328125, 1200.7796630859375)",DSC07280,"(4621.23095703125, 2493.972900390625)",DSC07281,"(4360.53759765625, 3798.580322265625)"
1393,3,DSC07279,"(4537.48828125, 1195.930908203125)",DSC07280,"(4385.62109375, 2480.429931640625)",DSC07281,"(4120.25048828125, 3782.354736328125)"
1394,3,DSC07279,"(4924.90771484375, 1193.161376953125)",DSC07280,"(4779.73583984375, 2491.87841796875)",DSC07281,"(4525.033203125, 3796.6357421875)"
1395,3,DSC07279,"(4268.169921875, 1194.276611328125)",DSC07280,"(4111.892578125, 2470.77783203125)",DSC07281,"(3847.460205078125, 3768.1708984375)"
1396,2,DSC07279,"(5541.51220703125, 1190.3211669921875)",DSC07280,"(5405.88232421875, 2506.072509765625)"
1397,3,DSC07279,"(4887.048828125, 1187.966064453125)",DSC07280,"(4740.06689453125, 2483.436279296875)",DSC07281,"(4480.669921875, 3791.349609375)"
1398,1,DSC07279,"(3524.675048828125, 1187.261962890625)"
1399,1,DSC07279,"(5523.05078125, 1186.9857177734375)"
1400,1,DSC07279,"(5159.740234375, 1190.5218505859375)"
1401,3,DSC07279,"(3952.26171875, 1183.447998046875)",DSC07280,"(3794.064453125, 2447.293701171875)",DSC07281,"(3530.907470703125, 3741.83984375)"
1402,3,DSC07279,"(4847.83837890625, 1182.076416015625)",DSC07280,"(4702.208984375, 2478.857666015625)",DSC07281,"(4439.90478515625, 3782.3984375)"
1403,3,DSC07279,"(3913.712646484375, 1179.2796630859375)",DSC07280,"(3755.902587890625, 2441.131591796875)",DSC07281,"(3489.93310546875, 3732.437255859375)"
1404,3,DSC07279,"(4306.71240234375, 1173.5606689453125)",DSC07280,"(4152.91015625, 2451.07763671875)",DSC07281,"(3889.350341796875, 3748.62646484375)"
1405,3,DSC07279,"(4112.171875, 1177.400634765625)",DSC07280,"(3954.52685546875, 2446.8681640625)",DSC07281,"(3688.596435546875, 3741.408203125)"
1406,3,DSC07279,"(3878.098388671875, 1175.0208740234375)",DSC07280,"(3719.576171875, 2436.850830078125)",DSC07281,"(3455.05908203125, 3728.3740234375)"
1407,3,DSC07279,"(3687.705322265625, 1173.772705078125)",DSC07280,"(3526.2275390625, 2428.858642578125)",DSC07281,"(3262.641845703125, 3718.618896484375)"
1408,1,DSC07279,"(3412.041259765625, 1176.7120361328125)"
1409,3,DSC07279,"(4342.962890625, 1175.9801025390625)",DSC07280,"(4190.212890625, 2454.538818359375)",DSC07281,"(3925.770751953125, 3755.00244140625)"
1410,3,DSC07279,"(4966.33984375, 1172.4849853515625)",DSC07280,"(4820.52392578125, 2472.301025390625)",DSC07281,"(4559.80712890625, 3776.7109375)"
1411,3,DSC07279,"(3838.762939453125, 1172.7437744140625)",DSC07280,"(3678.409912109375, 2431.301025390625)",DSC07281,"(3414.744384765625, 3725.1259765625)"
1412,3,DSC07279,"(4028.425537109375, 1167.8388671875)",DSC07280,"(3872.544921875, 2432.603271484375)",DSC07281,"(3609.199951171875, 3727.384765625)"
1413,3,DSC07279,"(4695.728515625, 1167.5093994140625)",DSC07280,"(4548.193359375, 2457.05322265625)",DSC07281,"(4287.2421875, 3760.41015625)"
1414,3,DSC07279,"(3763.279296875, 1165.0701904296875)",DSC07280,"(3601.971435546875, 2420.435302734375)",DSC07281,"(3338.915771484375, 3713.46533203125)"
1415,3,DSC07279,"(4462.90478515625, 1163.6644287109375)",DSC07280,"(4311.1650390625, 2445.959716796875)",DSC07281,"(4049.178955078125, 3744.901123046875)"
1416,3,DSC07279,"(3956.650634765625, 1158.705078125)",DSC07280,"(3797.9091796875, 2422.243408203125)",DSC07281,"(3535.814208984375, 3716.680908203125)"
1417,1,DSC07279,"(3264.401123046875, 1158.1292724609375)"
1418,3,DSC07279,"(5087.5673828125, 1156.4447021484375)",DSC07280,"(4944.31787109375, 2458.862548828125)",DSC07281,"(4683.94775390625, 3765.072998046875)"
1419,3,DSC07279,"(4850.76904296875, 1157.50927734375)",DSC07280,"(4706.0205078125, 2449.46533203125)",DSC07281,"(4443.10498046875, 3755.775146484375)"
1420,3,DSC07279,"(3722.621337890625, 1156.491455078125)",DSC07280,"(3561.357666015625, 2410.014404296875)",DSC07281,"(3296.9951171875, 3702.093017578125)"
1421,3,DSC07279,"(4385.626953125, 1155.446533203125)",DSC07280,"(4234.103515625, 2434.28564453125)",DSC07281,"(3972.816162109375, 3733.545654296875)"
1422,1,DSC07279,"(5427.9072265625, 1153.3865966796875)"
1423,3,DSC07279,"(5242.2138671875, 1151.173583984375)",DSC07280,"(5103.7705078125, 2460.273681640625)",DSC07281,"(4845.71826171875, 3767.07861328125)"
1424,3,DSC07279,"(3647.678466796875, 1152.73681640625)",DSC07280,"(3486.641357421875, 2402.671630859375)",DSC07281,"(3224.07470703125, 3692.294189453125)"
1425,3,DSC07279,"(5041.05712890625, 1149.78515625)",DSC07280,"(4902.5419921875, 2449.43408203125)",DSC07281,"(4639.31005859375, 3758.668212890625)"
1426,3,DSC07279,"(4774.30419921875, 1150.7659912109375)",DSC07280,"(4629.83251953125, 2442.43017578125)",DSC07281,"(4366.42724609375, 3745.304931640625)"
1427,3,DSC07279,"(4575.4169921875, 1150.2333984375)",DSC07280,"(4427.5458984375, 2434.134765625)",DSC07281,"(4165.75634765625, 3735.46728515625)"
1428,3,DSC07279,"(3689.080810546875, 1150.8419189453125)",DSC07280,"(3528.4267578125, 2402.498046875)",DSC07281,"(3264.845703125, 3694.364501953125)"
1429,3,DSC07279,"(4305.70654296875, 1147.4798583984375)",DSC07280,"(4153.2607421875, 2423.480712890625)",DSC07281,"(3890.509521484375, 3721.20556640625)"
1430,3,DSC07279,"(5004.51123046875, 1147.8564453125)",DSC07280,"(4861.2841796875, 2449.296875)",DSC07281,"(4602.05126953125, 3754.389892578125)"
1431,3,DSC07279,"(4346.33642578125, 1149.4508056640625)",DSC07280,"(4194.876953125, 2426.32568359375)",DSC07281,"(3929.705810546875, 3725.245361328125)"
1432,3,DSC07279,"(3877.91650390625, 1149.8780517578125)",DSC07280,"(3719.6796875, 2407.301025390625)",DSC07281,"(3456.8779296875, 3702.07177734375)"
1433,3,DSC07279,"(4539.8017578125, 1145.928955078125)",DSC07280,"(4391.134765625, 2430.677001953125)",DSC07281,"(4127.4169921875, 3730.112060546875)"
1434,3,DSC07279,"(4072.387451171875, 1145.3841552734375)",DSC07280,"(3916.3603515625, 2414.6259765625)",DSC07281,"(3654.020751953125, 3710.2373046875)"
1435,3,DSC07279,"(4034.8779296875, 1140.3526611328125)",DSC07280,"(3878.921630859375, 2405.96142578125)",DSC07281,"(3615.21728515625, 3702.3837890625)"
1436,3,DSC07279,"(3572.41357421875, 1140.369873046875)",DSC07280,"(3410.857666015625, 2389.172607421875)",DSC07281,"(3147.37158203125, 3679.849365234375)"
1437,3,DSC07279,"(3803.491455078125, 1139.7061767578125)",DSC07280,"(3643.74169921875, 2396.62353515625)",DSC07281,"(3381.774658203125, 3689.82470703125)"
1438,1,DSC07279,"(5102.46044921875, 1135.8243408203125)"
1439,3,DSC07279,"(4427.63134765625, 1135.21142578125)",DSC07280,"(4277.77001953125, 2415.6572265625)",DSC07281,"(4013.136474609375, 3715.1142578125)"
1440,1,DSC07279,"(5089.2314453125, 1131.1256103515625)"
1441,3,DSC07279,"(4389.1865234375, 1129.3814697265625)",DSC07280,"(4236.77490234375, 2408.442138671875)",DSC07281,"(3974.40673828125, 3709.69921875)"
1442,1,DSC07279,"(3267.412353515625, 1131.8502197265625)"
1443,1,DSC07279,"(4850.43505859375, 1128.756103515625)"
1444,3,DSC07279,"(4577.20947265625, 1127.9825439453125)",DSC07280,"(4430.82666015625, 2412.204833984375)",DSC07281,"(4168.57421875, 3715.661865234375)"
1445,3,DSC07279,"(5008.05078125, 1127.4925537109375)",DSC07280,"(4870.375, 2426.0458984375)",DSC07281,"(4608.65576171875, 3731.61181640625)"
1446,3,DSC07279,"(5047.95947265625, 1127.9635009765625)",DSC07280,"(4905.224609375, 2426.209716796875)",DSC07281,"(4646.01806640625, 3731.096435546875)"
1447,3,DSC07279,"(4543.4765625, 1124.9820556640625)",DSC07280,"(4395.5146484375, 2406.41796875)",DSC07281,"(4132.3857421875, 3706.23291015625)"
1448,3,DSC07279,"(3879.408935546875, 1124.5810546875)",DSC07280,"(3722.374755859375, 2383.5205078125)",DSC07281,"(3459.87841796875, 3677.314208984375)"
1449,3,DSC07279,"(4971.29833984375, 1119.3106689453125)",DSC07280,"(4828.12646484375, 2416.8154296875)",DSC07281,"(4565.8759765625, 3720.11767578125)"
1450,2,DSC07279,"(5838.11279296875, 1115.123291015625)",DSC07280,"(5714.294921875, 2446.14013671875)"
1451,3,DSC07279,"(4073.2861328125, 1120.030517578125)",DSC07280,"(3919.625, 2384.96826171875)",DSC07281,"(3656.7060546875, 3679.9091796875)"
1452,3,DSC07279,"(4466.4814453125, 1114.4031982421875)",DSC07280,"(4319.70654296875, 2392.81298828125)",DSC07281,"(4058.44287109375, 3694.247314453125)"
1453,3,DSC07279,"(4037.603271484375, 1114.3209228515625)",DSC07280,"(3882.154296875, 2377.19091796875)",DSC07281,"(3618.580322265625, 3675.00244140625)"
1454,3,DSC07279,"(4194.93994140625, 1111.2183837890625)",DSC07280,"(4041.4365234375, 2382.3076171875)",DSC07281,"(3778.789794921875, 3679.3603515625)"
1455,3,DSC07279,"(3765.970458984375, 1112.21923828125)",DSC07280,"(3608.381591796875, 2364.948974609375)",DSC07281,"(3344.843505859375, 3659.78662109375)"
1456,1,DSC07279,"(5977.908203125, 1110.3436279296875)"
1457,3,DSC07279,"(3692.581787109375, 1113.2052001953125)",DSC07280,"(3533.015625, 2365.75634765625)",DSC07281,"(3269.325927734375, 3657.629638671875)"
1458,1,DSC07279,"(5686.1796875, 1106.8265380859375)"
1459,3,DSC07279,"(4427.9833984375, 1108.352294921875)",DSC07280,"(4278.4697265625, 2385.516845703125)",DSC07281,"(4015.603271484375, 3685.319580078125)"
1460,3,DSC07279,"(4854.74658203125, 1104.98486328125)",DSC07280,"(4710.01904296875, 2399.808349609375)",DSC07281,"(4451.13720703125, 3705.967041015625)"
1461,3,DSC07279,"(3651.4677734375, 1106.929931640625)",DSC07280,"(3492.498779296875, 2356.041259765625)",DSC07281,"(3229.1904296875, 3645.777099609375)"
1462,3,DSC07279,"(5721.216796875, 1104.055908203125)",DSC07280,"(5589.4755859375, 2429.282470703125)",DSC07281,"(5334.3544921875, 3740.823486328125)"
1463,2,DSC07279,"(5243.6640625, 1100.9583740234375)",DSC07280,"(5105.67919921875, 2405.5087890625)"
1464,3,DSC07279,"(4116.48291015625, 1102.368408203125)",DSC07280,"(3963.737548828125, 2367.669921875)",DSC07281,"(3702.984619140625, 3663.910400390625)"
1465,3,DSC07279,"(5048.74658203125, 1100.71630859375)",DSC07280,"(4909.66259765625, 2401.372314453125)",DSC07281,"(4649.798828125, 3707.556640625)"
1466,3,DSC07279,"(4580.541015625, 1100.871337890625)",DSC07280,"(4434.43212890625, 2383.034423828125)",DSC07281,"(4171.5126953125, 3681.6123046875)"
1467,3,DSC07279,"(3533.091064453125, 1098.599609375)",DSC07280,"(3373.48828125, 2342.39892578125)",DSC07281,"(3110.808349609375, 3633.9326171875)"
1468,1,DSC07279,"(3149.325927734375, 1096.437255859375)"
1469,3,DSC07279,"(5009.802734375, 1096.59130859375)",DSC07280,"(4869.60546875, 2395.1015625)",DSC07281,"(4609.03662109375, 3697.896728515625)"
1470,3,DSC07279,"(4782.15673828125, 1096.135986328125)",DSC07280,"(4638.50537109375, 2388.409912109375)",DSC07281,"(4375.5205078125, 3692.396728515625)"
1471,3,DSC07279,"(3500.1171875, 1094.916748046875)",DSC07280,"(3340.603271484375, 2338.044189453125)",DSC07281,"(3078.040283203125, 3627.529296875)"
1472,3,DSC07279,"(5841.77880859375, 1089.505615234375)",DSC07280,"(5715.03759765625, 2418.67822265625)",DSC07281,"(5458.63232421875, 3734.274169921875)"
1473,3,DSC07279,"(3846.476806640625, 1092.5716552734375)",DSC07280,"(3689.4755859375, 2346.74560546875)",DSC07281,"(3427.0732421875, 3640.568603515625)"
1474,3,DSC07279,"(3998.876220703125, 1088.8466796875)",DSC07280,"(3845.447265625, 2352.685791015625)",DSC07281,"(3582.18115234375, 3645.87451171875)"
1475,3,DSC07279,"(4899.572265625, 1083.955322265625)",DSC07280,"(4755.24609375, 2380.281982421875)",DSC07281,"(4497.8466796875, 3685.471435546875)"
1476,3,DSC07279,"(4471.37890625, 1084.9034423828125)",DSC07280,"(4323.21923828125, 2365.26416015625)",DSC07281,"(4061.039794921875, 3663.418212890625)"
1477,3,DSC07279,"(3417.123779296875, 1086.952392578125)",DSC07280,"(3256.03369140625, 2327.406005859375)",DSC07281,"(2993.8466796875, 3613.927734375)"
1478,3,DSC07279,"(4197.248046875, 1082.42041015625)",DSC07280,"(4044.933837890625, 2351.642333984375)",DSC07281,"(3782.10595703125, 3648.55712890625)"
1479,3,DSC07279,"(3962.608642578125, 1082.61083984375)",DSC07280,"(3807.8427734375, 2343.058837890625)",DSC07281,"(3545.574462890625, 3638.9453125)"
1480,3,DSC07279,"(4157.759765625, 1080.5994873046875)",DSC07280,"(4007.159912109375, 2347.8154296875)",DSC07281,"(3745.926025390625, 3644.80908203125)"
1481,3,DSC07279,"(3692.081787109375, 1081.18359375)",DSC07280,"(3534.430908203125, 2331.781982421875)",DSC07281,"(3271.443359375, 3623.943359375)"
1482,3,DSC07279,"(5094.681640625, 1079.752197265625)",DSC07280,"(4955.6474609375, 2380.54052734375)",DSC07281,"(4696.02783203125, 3685.16845703125)"
1483,3,DSC07279,"(3376.848876953125, 1081.7562255859375)",DSC07280,"(3216.092529296875, 2317.622802734375)",DSC07281,"(2953.1142578125, 3606.009521484375)"
1484,3,DSC07279,"(5055.03076171875, 1078.22021484375)",DSC07280,"(4914.5546875, 2378.38720703125)",DSC07281,"(4655.05712890625, 3683.58447265625)"
1485,1,DSC07279,"(4821.03125, 1078.60791015625)"
1486,3,DSC07279,"(3885.24951171875, 1076.665771484375)",DSC07280,"(3729.9560546875, 2331.86767578125)",DSC07281,"(3467.030517578125, 3625.987060546875)"
1487,3,DSC07279,"(4780.671875, 1073.0421142578125)",DSC07280,"(4639.09619140625, 2362.172607421875)",DSC07281,"(4376.75390625, 3666.687744140625)"
1488,3,DSC07279,"(4584.13916015625, 1075.9716796875)",DSC07280,"(4440.76220703125, 2357.430419921875)",DSC07281,"(4180.03759765625, 3657.6982421875)"
1489,1,DSC07279,"(5744.99853515625, 1069.7432861328125)"
1490,2,DSC07279,"(3614.465576171875, 1072.0198974609375)",DSC07280,"(3458.056640625, 2318.801513671875)"
1491,3,DSC07279,"(4355.0771484375, 1071.498291015625)",DSC07280,"(4207.04150390625, 2345.8125)",DSC07281,"(3943.939453125, 3646.71337890625)"
1492,1,DSC07279,"(3197.343017578125, 1071.16015625)"
1493,3,DSC07279,"(4510.5966796875, 1068.2568359375)",DSC07280,"(4364.474609375, 2347.294189453125)",DSC07281,"(4102.46435546875, 3646.520751953125)"
1494,1,DSC07279,"(3152.658935546875, 1068.9736328125)"
1495,3,DSC07279,"(4936.77197265625, 1066.8721923828125)",DSC07280,"(4797.98583984375, 2363.3916015625)",DSC07281,"(4538.6962890625, 3668.401611328125)"
1496,3,DSC07279,"(4039.239013671875, 1065.4295654296875)",DSC07280,"(3887.343505859375, 2326.88916015625)",DSC07281,"(3624.365478515625, 3623.959716796875)"
1497,3,DSC07279,"(3850.154052734375, 1065.918212890625)",DSC07280,"(3695.335205078125, 2320.855224609375)",DSC07281,"(3431.8740234375, 3614.07275390625)"
1498,1,DSC07279,"(5168.8896484375, 1062.767333984375)"
1499,3,DSC07279,"(4467.462890625, 1060.5848388671875)",DSC07280,"(4322.20068359375, 2338.1337890625)",DSC07281,"(4060.675048828125, 3639.118408203125)"
1500,3,DSC07279,"(4235.2490234375, 1063.4022216796875)",DSC07280,"(4086.271728515625, 2331.336669921875)",DSC07281,"(3823.442138671875, 3633.19775390625)"
1501,3,DSC07279,"(4897.81689453125, 1061.9287109375)",DSC07280,"(4759.275390625, 2350.87646484375)",DSC07281,"(4498.8056640625, 3653.77294921875)"
1502,3,DSC07279,"(4198.19482421875, 1058.7232666015625)",DSC07280,"(4047.58056640625, 2327.73974609375)",DSC07281,"(3784.755859375, 3624.138427734375)"
1503,3,DSC07279,"(3812.2041015625, 1058.616455078125)",DSC07280,"(3657.12255859375, 2311.982666015625)",DSC07281,"(3394.617919921875, 3602.700439453125)"
1504,3,DSC07279,"(5994.7626953125, 1042.95458984375)",DSC07280,"(5882.8984375, 2385.596435546875)",DSC07281,"(5629.04833984375, 3702.985107421875)"
1505,3,DSC07279,"(3927.889404296875, 1059.140625)",DSC07280,"(3775.69677734375, 2314.572998046875)",DSC07281,"(3512.015380859375, 3609.335205078125)"
1506,3,DSC07279,"(4820.6484375, 1051.5570068359375)",DSC07280,"(4680.32177734375, 2343.009033203125)",DSC07281,"(4421.34765625, 3645.91064453125)"
1507,3,DSC07279,"(4163.97021484375, 1052.9490966796875)",DSC07280,"(4015.04736328125, 2319.47607421875)",DSC07281,"(3751.995361328125, 3615.59521484375)"
1508,3,DSC07279,"(4860.7216796875, 1052.4930419921875)",DSC07280,"(4719.44482421875, 2343.541259765625)",DSC07281,"(4460.1767578125, 3647.480712890625)"
1509,3,DSC07279,"(4337.4501953125, 1048.832275390625)",DSC07280,"(4192.958984375, 2320.872802734375)",DSC07281,"(3929.999267578125, 3616.958984375)"
1510,3,DSC07279,"(3732.46484375, 1052.2259521484375)",DSC07280,"(3575.081298828125, 2304.04833984375)",DSC07281,"(3311.646240234375, 3595.0546875)"
